,flat_price,Комнат,Площадь,Жилая,Кухня,Этаж,Ремонт,Тип сделки,Лет в собственности,Год постройки,Материал стен,Серия дома,Количество этажей,Лифт,Количество квартир,latitude,longitude,Вид из окон,Тип перекрытий,Горячее водоснабжение,Количество собственников,Мусоропровод,Несовершеннолетние собственники,Прописанные несовершеннолетние,Количество балконов,Тип фундамента,Балкон,Количество лифтов,Грузовой лифт,Высота потолков,price_stats,Детская площадка,Перепланировка,Газ,Спортивная площадка,Год ввода в эксплуатацию,Количество подъездов,Наименьшее количество этажей,Предоплата,Залог,Класс энергоэффективности,Прописано,Коммунальные платежи,Холодное водоснабжение,Комнат в квартире,Площадь комнаты,Теплоснабжение,Санузел,Энергоснабжение
9983,98 000 000,5,"272,4","209,7",17,5,Без ремонта,Альтернатива,Больше пяти,1917,Кирпичный,01-пз индивидуальный проект,6,,,55.764865,37.608383,,Смешанный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
9984,12 000 000,3,"49,8","33,6",6,7,евроремонт,Свободная продажа,,1972,Железобетон,II-49,9,есть,,55.864076,37.695124,,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
9985,9 200 000,1,35,20,10,15,Косметический,Свободная продажа,,1980,Блочный,II-68,16,есть,,55.602011,37.739429,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9986,12 800 000,2,36,,"16,1",10,,,,2023,Монолитно-кирпичный,,23,,440,55.645685,37.390604,,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
9987,41 000 000,3,123,51,14,4,Дизайнерский,Свободная продажа,,2011,Монолитный,II-01,33,есть,,55.677539,37.634398,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9988,12 500 000,1,40,"13,8","16,9",1,,Свободная продажа,Меньше трех,2022,Монолитно-кирпичный,,9,есть,315,55.638668,37.427857,,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9989,17 200 000,2,58,38,13,19,Требует ремонта,Свободная продажа,,2021,Кирпичный,,25,есть,,55.816611,37.753191,во,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
9990,29 800 000,5,115,"70,2","22,4",4,Дизайнерский,Свободная продажа,,2020,Монолитно-кирпичный,,15,есть,224,55.590287,37.445734,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9991,14 000 000,2,44,31,6,5,Евро,Свободная продажа,Больше пяти,1962,Кирпичный,1-511,5,,,55.849731,37.448123,,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
9992,45 000 000,3,77,50,,2,Дизайнерский,Свободная продажа,,2018,Монолитный,01-пз индивидуальный проект,28,есть,,55.743512,37.422099,во,Иное,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
9993,40 000 000,3,"125,6",58,"17,7",6,Евро,Свободная продажа,Больше пяти,2006,Монолитный,"14/14, индивидуальный",11,есть,,55.784617,37.695807,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9994,10 000 000,1,"30,3","18,8",6,4,косметический,Свободная продажа,,1960,Кирпичный,01-пз индивидуальный проект,5,,,"55.86793,",7.672504},,Железобетонный,,,,,,1,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
9995,9 600 000,1,"41,3",,"8,6",12,,,,2001,Панельный,П-46М,14,есть,,55.876097,37.573771,,Железобетонный,,,есть,,,1,,,2,есть,,,,,,,,,,,,,,,,,,,,
9996,11 500 000,1,"38,6",19,"8,2",4,Косметический,Свободная продажа,Больше пяти,1994,Панельный,П-44,17,,,55.843318,37.365191,,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
9997,25 999 999,4,"112,8","70,4","12,4",3,,Альтернатива,,1995,Железобетон,01-пз индивидуальный проект,3,,,55.656169,37.745645,во,Железобетонный,,,,,,,Свайный,нет,,,,,,,,,,,,,,,,,,,,,,
9998,8 100 000,1,33,19,"7,3",4,Без ремонта,Свободная продажа,,1967,Монолитный,II-57,9,есть,,55.809226,37.828452,,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999,179 000 000,4,140,43,40,4,Под чистовой ремонт,Свободная продажа,,2018,Монолитный,01-пз индивидуальный проект,9,есть,,55.743517,37.644737,,Иное,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10000,17 900 000,2,46,18,"19,4",3,Евро,Свободная продажа,,2022,Монолитный,,17,есть,160,55.860787,37.689788,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001,54 900 000,3,99,"69,6","11,7",10,Евро,Свободная продажа,,1938,Кирпичный,01-пз индивидуальный проект,9,есть,,"55.73438,",7.655823},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10002,11 500 000,1,"37,8",,,4,,Свободная продажа,Больше пяти,1998,Кирпичный,П-44,17,есть,136,55.836357,37.531711,во,,,1,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10003,50 000 000,4,137,90,10,5,,Свободная продажа,,2003,Кирпично-монолитный,,18,,,55.805837,37.515155,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
10004,27 000 000,2,51,28,6,14,Требует ремонта,Свободная продажа,,2021,Монолитный,,25,,,55.714506,37.474695,,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10005,80 000 000,4,130,86,11,5,Дизайнерский,Свободная продажа,,1996,Кирпичный,"14/14, индивидуальный",5,есть,28,55.769479,37.622738,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006,11 900 000,1,40,,8,9,,,,2013,Панельный,П-111М,17,есть,,55.604753,37.36255},,Железобетонный,,,есть,,,1,,,1,есть,,,,,,,,,,,,,,,,,,,,
10007,13 300 000,2,"40,9","13,2",19,22,,Свободная продажа,,2025,Панельный,,25,есть,1131,55.663629,37.73244},,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
10008,17 900 000,3,"69,5","47,9","7,5",4,косметический,Свободная продажа,,1956,Кирпичный,01-пз индивидуальный проект,5,,,55.831696,37.455256,во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
10009,35 000 000,2,"96,3",54,18,5,Евро,Свободная продажа,Больше пяти,2000,Монолитный,II-14,14,есть,,55.822979,37.526726,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10010,396 000 000,5,"252,1",,"25,5",3,Без ремонта,Свободная продажа,,2003,Монолитный,II-01,7,есть,,55.742164,37.588341,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
10011,11 000 000,1,34,"18,4",6,10,Косметический,Свободная продажа,Больше пяти,1973,Панельный,И-209а,14,есть,,55.721067,37.415281,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10012,9 900 000,1,"39,3",,9,15,евроремонт,Свободная продажа,,1987,Железобетон,П-44,17,есть,,55.885812,37.699346,,Железобетонный,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
10013,27 000 000,2,84,40,12,2,Евро,Свободная продажа,,2008,Кирпичный,"14/14, индивидуальный",18,есть,,55.731653,37.417571,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014,18 500 000,3,"74,6","48,6","15,6",10,Евро,Свободная продажа,,2019,Монолитный,,11,,170,55.593797,37.462326,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015,19 990 000,2,45,25,10,5,Дизайнерский,Свободная продажа,,1962,Железобетон,1-510,5,,,55.804364,37.543632,во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
10016,12 500 000,2,"43,4","30,1","3,9",14,Евро,Альтернатива,Меньше трех,2021,Монолитный,,16,есть,,55.521144,37.350261,,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10017,42 500 000,2,91,42,"18,2",6,Дизайнерский,Свободная продажа,,1913,Кирпичный,01-пз индивидуальный проект,6,есть,,55.761892,37.656703,во,Деревянный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10018,18 500 000,3,50,38,8,8,косметический,Альтернатива,,1968,Железобетон,II-49,10,есть,,55.674565,37.55814},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,20 000 000,3,"77,3",51,"8,5",5,Дизайнерский,Свободная продажа,,1960,Кирпичный,II-03,5,,,"55.74485,",7.769998},во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
10020,26 000 000,2,61,"15,2","13,2",2,Отсутствует,Свободная продажа,,2022,Монолитный,,29,есть,,55.717797,37.65461},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,250 000 000,6,"206,3","115,8","15,9",7,Дизайнерский,Свободная продажа,,2013,Монолитный,,14,есть,,55.722142,37.618569,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,19 200 000,2,59,33,"10,4",19,Косметический,Альтернатива,,2004,Монолитный,КОПЭ,22,есть,,55.656712,37.518344,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,14 500 000,1,41,19,12,6,,Свободная продажа,,2017,Монолитный,,28,есть,,55.853658,37.498375,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10024,13 000 000,2,40,,10,11,,,,2022,Монолитный,,14,есть,165,55.590343,37.444018,,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10025,15 000 000,4,64,"46,3",6,8,Евро,Альтернатива,,1977,Железобетон,1-515-5,9,есть,,55.727617,37.774526,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10026,11 300 000,1,"47,7",25,"18,4",17,Евро,Свободная продажа,,2013,Монолитный,01-пз индивидуальный проект,17,есть,201,55.573129,37.484352,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10027,35 000 000,2,"61,7","33,8",10,4,Дизайнерский,Свободная продажа,,2015,Монолитный,01-пз индивидуальный проект,33,есть,301,55.809348,37.450863,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,22 500 000,3,"78,7",46,"11,1",1,,Альтернатива,,1972,Кирпичный,II-01,14,есть,110,55.734212,37.454465,,,,,,,,,,нет,1,,,,,,,,,,,,,,,,,,,,,
10029,16 000 000,2,"44,8",25,6,2,,Свободная продажа,,1962,Блочный,,5,,,55.744495,37.496408,,Железобетонный,Закрытая с приготовлением горячей воды на ЦТП,,,нет,нет,,Иной,,,,,,,,,,,,,,,,,,,,,,,
10030,150 000 000,3,130,63,20,2,Требует ремонта,Свободная продажа,,,,,5,,,55.739995,37.603127,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10031,11 700 000,2,"44,6",15,"22,5",15,Косметический,Свободная продажа,От трех до пяти,2021,Монолитный,,25,есть,1131,55.662222,37.732665,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,23 900 000,1,46,25,8,4,Евро,Альтернатива,Больше пяти,1913,Кирпичный,II-01,7,есть,,55.731495,37.62378},,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033,76 000 000,3,120,65,14,12,Отсутствует,Свободная продажа,,2013,Монолитный,,14,есть,,55.722142,37.618569,во,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034,15 100 000,2,"49,5",29,"10,9",2,Косметический,Альтернатива,От трех до пяти,1965,Кирпичный,II-29,9,есть,,55.733837,37.476815,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,
10035,62 000 000,3,106,,,16,Под чистовой ремонт,Свободная продажа,,2021,Монолитный,,25,,,"55.7153,""",".4744},""l",,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10036,43 950 000,3,121,80,20,19,Дизайнерский,Свободная продажа,,2008,Монолитный,"14/14, индивидуальный",34,есть,,"55.80653,",7.545995},,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10037,8 200 000,1,"37,6",17,11,13,Евро,Свободная продажа,,2015,Монолитный,v-кирпичный,21,есть,1192,55.504206,37.539042,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,12 490 000,2,36,12,17,8,Евро,Свободная продажа,,2020,Панельный,,25,,602,55.617246,37.417446,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,63 500 000,5,220,121,18,4,Косметический,Свободная продажа,Больше пяти,1996,Монолитный,,19,есть,,55.696534,37.499408,,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
10040,85 000 000,4,155,112,30,2,,Свободная продажа,,2006,Монолитный,,6,,,55.775201,37.624139,,Железобетонный,Центральное,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
10041,10 600 000,2,"41,4","26,1","5,3",5,Требует ремонта,Свободная продажа,,1962,Железобетон,515-i,5,,,55.697559,37.77961},во,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
10042,30 000 000,2,"73,3",,24,14,,Свободная продажа,,2022,Монолитный,,25,есть,,55.695611,37.47351},,Железобетонный,,,,,,,,нет,,нет,,,,,нет,,,,,,,,,,,,,,,
10043,85 000 000,4,"189,2",,,9,Дизайнерский,Свободная продажа,,2001,Монолитный,,35,есть,,"55.80826,",7.448276},,Железобетонный,Центральное,,,,,,,нет,1,,3,,,,,,,,,,,,,,,,,,,
10044,9 000 000,1,38,29,9,18,,Свободная продажа,,,Кирпичный,,20,есть,,55.603776,37.653209,,,,,,,,,,нет,,нет,,,,,,,,,,,,,,,,,,,,
10045,15 300 000,2,"45,1","28,7",6,4,Косметический,Альтернатива,,1974,Блочный,И-209а,14,есть,,55.681001,37.648196,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,28 200 000,3,"62,8","25,5",18,6,Дизайнерский,Свободная продажа,Больше пяти,2019,Железобетон,,16,есть,,55.753686,37.513143,,Монолитный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,18 900 000,2,"59,4","34,3","14,2",3,Евро,Свободная продажа,От трех до пяти,2020,Панельный,,20,есть,,"55.7747,""",".7374},""l",,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,22 000 000,2,"68,9","35,8","18,7",4,Отсутствует,Свободная продажа,,2022,Монолитный,,27,,,55.811447,37.645312,во,Железобетонный,Центральное,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,30 900 000,3,"92,5",51,12,10,Дизайнерский,Свободная продажа,,2004,Монолитный,И-155,14,есть,,"55.64415,","7.49745},",во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,25 000 000,3,75,,"10,5",5,,,,1990,Железобетон,П-44,17,есть,,55.695139,37.49824},,Железобетонный,,,есть,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
10051,14 000 000,2,"45,2","33,4",6,3,,Свободная продажа,,1962,Железобетон,1-510,5,,,55.809353,37.80621},,Железобетонный,,,,,,,Иной,нет,,нет,,,,,,,,,,,,,,,,,,,,
10052,20 000 000,4,"105,2",65,14,11,Требует ремонта,Свободная продажа,,2020,Монолитно-кирпичный,,15,есть,224,55.590287,37.445734,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,11 800 000,2,39,20,12,11,Дизайнерский,Свободная продажа,,2022,Монолитный,,14,есть,,55.563783,37.503307,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
10054,13 200 000,2,"43,1",26,"5,7",3,Дизайнерский,Альтернатива,Меньше трех,1965,Блочный,01-пз индивидуальный проект,5,,,"55.81777,",7.703945},,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
10055,10 470 000,1,"34,7","18,9","8,2",2,косметический,Свободная продажа,,1958,Смешанные,II-01,4,,48,55.831438,37.586679,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,199 000 000,2,117,76,13,17,Дизайнерский,Свободная продажа,,2016,Монолитный,II-01,18,есть,,55.761538,37.554214,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,19 500 000,2,"65,7",,"11,6",8,,,,2021,Монолитный,,33,,,55.889063,37.528343,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
